hospital,rating,review_text,datetime
Thumbay_Hospital_Ajman,1.0,"I am sharing this review with all of you with great sadness that …yesterday i went to thumbay Hospital for emergency and i was alone …where a sister was sitting at the reception so I went to her and told her that I am very sick …and I am not able to stand. …Can you please start my treatment soon then she said that first of all you have to get the file opened …People go to the emergency so that their treatment can be started as soon as possible..not for that you have to get the file opened first. You have to do this. You have to do that.. I told her many times that I cannot stand so please help me and whatever u want i ll give u…but she ignored me because she was busy in the phone …People have no interest in coming to u … If someone comes to you for  health, you should take care of them….no one there even has the manners to speak with the patient…I rang the bell twice and the third time someone came there…...I'm very disappointed with this staff…I would like to make a request here. If you arrange good staff in a hospital then it will be easy for everyone. ….THANKS",8 months ago
Thumbay_Hospital_Ajman,5.0,I took treatment from Dr Ruchita for my back pain. I came with so much pain and going back with such relief.. Allah bless her. Very happy with the treatment. No words to say thank you.,6 months ago
Thumbay_Hospital_Ajman,5.0,"I took treatment for my back pain, from Dr Ruchita, physiotherapy and would like to say I m very happy with her treatment. She Is excellent in her work, very friendly. Thank you. God bless.",7 months ago
Thumbay_Hospital_Ajman,2.0,"Could you kindly provide my blood test results? Previously, I submitted the sample on 17th March and got the report after 13 days, which was yesterday.

The physician told me that there is an excessive infection in my bloodstream.

If there was an issue with the report, you should  have contacted me and let me know within 24 to 48 hours, not after 13 or 14 days without giving the proper medicines

Once more, yesterday I delivered the sample and urged or reminded them to share the the report, where they said this wil be shared in 4 hrs and last also said the same , but never happened Nevertheless, despite sending numerous messages on WhatsApp and making phone calls, no report has been obtained. This service is extremely inadequate.

I went to Internal Medicine and ENT. The doctors are proficient, yet the ground and administrative staffs should enhance their service and efficiency.",7 months ago
Thumbay_Hospital_Ajman,5.0,This excellent review for Dr Ahmed Abdelmouim Abdulla an ENT specialist. Dr Ahmed has excellent assessment and diagnosis approach focusing on formulation based thinking rather than single symptom approach or focus. He successfully demonstrated ability to do proper assessment and treatment plan. Asked about different areas that could be linked to the symptom. His approach is very gentle and humanistic like how every Doctor should be. Dr Ahmed is not aware that I am writing this review for him. But I wanted and  intended to encourage and be grateful for true doctors and good medical practice. Thanks Dr Ahmed.,6 months ago
Thumbay_Hospital_Ajman,1.0,"Worse Hospital ever visited
A kind of Hospital where they conform appointments and they will call you even one hour before but then there doctors will not show up",3 months ago
Thumbay_Hospital_Ajman,4.0,"Thumbay Hospital in Ajman is a well-known healthcare facility, especially among expats and students from Gulf Medical University. It offers a wide range of medical services, including specialized departments like cardiology, orthopedics, and pediatrics. The hospital is known for its affordability compared to some premium hospitals in the UAE, making it accessible for many residents. However, wait times can sometimes be long, especially in the emergency department. The staff is generally friendly, but service quality may vary depending on the doctor and department. The hospital is clean and well-maintained, but parking can be an issue during peak hours.",7 months ago
Thumbay_Hospital_Ajman,1.0,"I am very unsatisfied with my experience at this hospital. Despite my relative being in a serious condition, there was an unacceptable delay in sending the medical report. We were promised that the report would be provided quickly, but it never came in time, leaving us anxious and frustrated. The lack of urgency and poor communication is incredibly disappointing, especially when dealing with such a serious matter. I would not recommend this hospital based on this experience and hope they improve their services.",10 months ago
Thumbay_Hospital_Ajman,5.0,"I would like to thank Dr. Nanis, the dental specialist at Thumbay Al Nuaimiya, as she performed the extraction of a buried tooth. Many doctors confirmed that it was a difficult operation. She worked on my psyche and made me completely confident while I was with her, despite my feeling of extreme fear before that. Therefore, I am very grateful and I do not find the appropriate expression to thank her.",7 months ago
Thumbay_Hospital_Ajman,2.0,"Doctor asked for an emergency /urgent ultra sound for my father. But the radiology department made us wait for 2 hours.  My father was in extreme pain and without the ultra sound, the doctor cannot conclude any diagnosis. The staff don't know how to talk gently with patients. They are so rude when asked how long is it going to take. Patients who came before us, went in but we are waiting still. This is so unfair and so disrespectful towards patients.",11 months ago
Thumbay_Hospital_Ajman,5.0,"Dr Ruchita Physiotherapist
I did the physiotherapy with Dr Ruchita and she is a very nice doctor and she really care about the patient especially in the physiotherapy time. I am feeling better now. Thank you so much",7 months ago
